    0.532704179286956787E+02    0.185742759704589844E+01    0.760100245475769043E+00    0.152693986892700195E+01   -0.147986131310462943E+01   -0.383622556328773490E+01   -0.854008984565734597E+00   -0.595520000000000000E+05   -0.616035787083031039E+01    1
    0.527208938598632812E+02    0.284411251544952393E+01   -0.135008156299591064E+00    0.208221590518951416E+01   -0.152809263467788692E+01   -0.123963463902473414E+01   -0.235534334778785714E+01   -0.588480000000000000E+05   -0.616258009305252585E+01    1
    0.527723400592803955E+02    0.245191085338592529E+01    0.376724958419799805E+00    0.105054092407226562E+01   -0.157299844622611995E+01   -0.598177641630172729E+00   -0.230866325497627267E+01   -0.588160000000000000E+05   -0.616480231527475286E+01    1
    0.546902444362640381E+02    0.205260813236236572E+01    0.580151736736297607E+00    0.220827591419219971E+01   -0.671699774265289040E+00   -0.101711490154266349E+01   -0.211479844450950605E+01   -0.582400000000000000E+05   -0.616702453749697277E+01    1
    0.528715755939483643E+02    0.130991685390472412E+01    0.988420248031616211E+00    0.206843805313110352E+01   -0.828824007511138827E+00   -0.352718065977096540E+01   -0.172068269848823530E+01   -0.580800000000000000E+05   -0.616924675971920689E+01    1
    0.539155249595642090E+02    0.100436902046203613E+01    0.152319675683975220E+01    0.283086919784545898E+01   -0.153530563116073604E+01   -0.442940375804901088E+01   -0.254274044036865243E+01   -0.574720000000000000E+05   -0.617146898194143212E+01    1
    0.533436245918273926E+02    0.183847510814666748E+01    0.188579350709915161E+01    0.232249796390533447E+01   -0.118953225016593911E+01   -0.395332596898078936E+01   -0.157438745498657218E+01   -0.573440000000000000E+05   -0.617369120416363693E+01    1
    0.546655085086822510E+02    0.216475200653076172E+01    0.686228096485137939E+00    0.249573636054992676E+01   -0.451919996738433749E+00   -0.141392796039581281E+01   -0.668143004179000854E+00   -0.572800000000000000E+05   -0.617591342638587459E+01    1
    0.535842056274414062E+02    0.165888166427612305E+01    0.306557655334472656E+00    0.141518104076385498E+01   -0.334411722421645852E+00   -0.455177811384201014E+01   -0.207773471474647531E+01   -0.571200000000000000E+05   -0.617813564860809628E+01    1
    0.544608056545257568E+02    0.234616756439208984E+01   -0.734657466411590576E+00    0.161230576038360596E+01   -0.807352709770202459E+00   -0.365179759263992487E+00   -0.942993092536926092E+00   -0.571200000000000000E+05   -0.618035787083031796E+01    1
    0.540907480716705322E+02    0.234582602977752686E+01    0.408570647239685059E+00    0.143648862838745117E+01   -0.275738212466239929E+01   -0.141170979738235447E+01   -0.282596384882926932E+01   -0.567680000000000000E+05   -0.618258009305255918E+01    1
    0.532084999084472656E+02    0.263151419162750244E+01   -0.705542087554931641E+00    0.185565614700317383E+01   -0.143684742450714098E+01   -0.353582079410552996E+01   -0.167929004430770856E+01   -0.564480000000000000E+05   -0.618480231527476665E+01    1
    0.530775825977325439E+02    0.177985298633575439E+01    0.252682089805603027E+00    0.154331529140472412E+01   -0.157835685610771170E+01   -0.142569783926010096E+01   -0.146692346334457380E+01   -0.561920000000000000E+05   -0.618702453749697412E+01    1
    0.534206786155700684E+02    0.194129133224487305E+01    0.163087260723114014E+01    0.202473390102386475E+01   -0.218057076930999738E+01   -0.126311696767806980E+01   -0.260844630002975464E+01   -0.559680000000000000E+05   -0.618924675971919314E+01    1
    0.535240550041198730E+02    0.157942938804626465E+01    0.166045343875885010E+01    0.104459631443023682E+01   -0.225266516804695138E+01   -0.252686057686805698E+01   -0.297865970134735125E+01   -0.559360000000000000E+05   -0.619146898194141215E+01    1
    0.535890033245086670E+02    0.264048528671264648E+01    0.844046235084533691E+00    0.291666436195373535E+01   -0.190007436275482178E+01   -0.286544363498687726E+01   -0.743055331707000555E+00   -0.551680000000000000E+05   -0.619369120416365426E+01    1
    0.528339960575103760E+02    0.236991918087005615E+01   -0.920372009277343750E-01    0.200909006595611572E+01   -0.104308186769485456E+01   -0.333823059797286970E+01   -0.106833427548408499E+01   -0.548480000000000000E+05   -0.619591342638589104E+01    1
    0.524508671760559082E+02    0.276437675952911377E+01    0.138281941413879395E+00    0.198298239707946777E+01   -0.993039894104003729E+00   -0.191415061354637128E+01   -0.243738836646080026E+01   -0.542720000000000000E+05   -0.619813564860810118E+01    1
    0.524068870544433594E+02    0.257048511505126953E+01    0.132953286170959473E+00    0.227027225494384766E+01   -0.104542118310928323E+01   -0.736034315824508845E+00   -0.173041799068450919E+01   -0.541120000000000000E+05   -0.620035787083032108E+01    1
    0.530440778732299805E+02    0.189576411247253418E+01   -0.197826385498046875E+00    0.220753896236419678E+01   -0.523563301563262584E+00   -0.331175523400306693E+01   -0.254001842737197858E+01   -0.539200000000000000E+05   -0.620258009305254010E+01    1
    0.542506868839263916E+02    0.293423604965209961E+01   -0.619677066802978516E+00    0.167281711101531982E+01   -0.233949519395828265E+01   -0.400662743449211156E+01   -0.847822898626327426E+00   -0.539200000000000000E+05   -0.620480231527475290E+01    1
    0.528727877140045166E+02    0.249467647075653076E+01    0.436027169227600098E+00    0.162279498577117920E+01   -0.685177391767501476E+00   -0.426569503545761108E+01   -0.166787284612655640E+01   -0.535680000000000000E+05   -0.620702453749698968E+01    1
    0.542139086723327637E+02    0.165886843204498291E+01    0.953526139259338379E+00    0.273687756061553955E+01   -0.227351864576339713E+01   -0.385221605896949759E+01   -0.297078559398651132E+01   -0.532480000000000000E+05   -0.620924675971923090E+01    1
    0.539977788925170898E+02    0.211404705047607422E+01    0.113431739807128906E+01    0.213048374652862549E+01   -0.257054588198661804E+01   -0.276606612205505353E+01   -0.124900149106979352E+01   -0.532480000000000000E+05   -0.621146898194144015E+01    1
    0.526321346759796143E+02    0.212962090969085693E+01    0.747116744518280029E+00    0.243505001068115234E+01   -0.784641748666762950E+00   -0.359355158209800685E+01   -0.654709160327911377E+00   -0.531520000000000000E+05   -0.621369120416364407E+01    1
    0.525690810680389404E+02    0.246728467941284180E+01   -0.128672599792480469E+00    0.288325822353363037E+01   -0.863048726320266635E+00   -0.263301219940185538E+01   -0.328000491857528331E+00   -0.530880000000000000E+05   -0.621591342638588085E+01    1
    0.536586461067199707E+02    0.231474196910858154E+01    0.715051472187042236E+00    0.200960886478424072E+01   -0.208887333869934100E+01   -0.302082149982452375E+01   -0.232814446091651917E+01   -0.530560000000000000E+05   -0.621813564860811763E+01    1
    0.535577325820922852E+02    0.264040768146514893E+01    0.989033222198486328E+00    0.251219856739044189E+01   -0.179461060166358943E+01   -0.289858273267745981E+01   -0.224705200195312482E+01   -0.530240000000000000E+05   -0.622035787083033309E+01    1
    0.531006994247436523E+02    0.268989419937133789E+01   -0.837463319301605225E+00    0.189787924289703369E+01   -0.178123565912246695E+01   -0.607837772369384410E+00   -0.254047869443893415E+01   -0.528000000000000000E+05   -0.622258009305254944E+01    1
    0.539819791316986084E+02    0.215629422664642334E+01   -0.859051346778869629E+00    0.169560408592224121E+01   -0.225529721975326547E+01   -0.185820769071578962E+01   -0.272533578872680682E+01   -0.526720000000000000E+05   -0.622480231527477645E+01    1
    0.526932544708251953E+02    0.235573601722717285E+01    0.539115011692047119E+00    0.184389400482177734E+01   -0.698401218652724864E+00   -0.392019079327583331E+01   -0.317020708322524936E+00   -0.524800000000000000E+05   -0.622702453749698748E+01    1
    0.534744861125946045E+02    0.172981178760528564E+01    0.282185494899749756E+00    0.280882728099822998E+01   -0.897338140010833563E+00   -0.370520434975624102E+01   -0.150794903039932238E+01   -0.520960000000000000E+05   -0.622924675971920294E+01    1
    0.530020329952239990E+02    0.290197956562042236E+01   -0.976300001144409180E+00    0.189143025875091553E+01   -0.167008727788925171E+01   -0.467549467086791459E+00   -0.866967916488647461E+00   -0.520960000000000000E+05   -0.623146898194143439E+01    1
    0.534430854320526123E+02    0.275865352153778076E+01   -0.957604646682739258E-01    0.179358911514282227E+01   -0.188845905661582947E+01   -0.278643439412116978E+01   -0.298826286792755136E+01   -0.518080000000000000E+05   -0.623369120416366584E+01    1
    0.548618004322052002E+02    0.239297103881835938E+01    0.190651285648345947E+01    0.134258437156677246E+01   -0.765980172157287420E+00   -0.182187021374702462E+01   -0.107585368752479549E+01   -0.516480000000000000E+05   -0.623591342638587598E+01    1
    0.523919150829315186E+02    0.277313244342803955E+01    0.739540040493011475E+00    0.172354984283447266E+01   -0.460087645053863348E+00   -0.303181734681129456E+01   -0.249686146974563616E+01   -0.516160000000000000E+05   -0.623813564860810033E+01    1
    0.529499905109405518E+02    0.173272120952606201E+01    0.171101897954940796E+01    0.110622715950012207E+01   -0.112356922030448891E+01   -0.365455498695373526E+01   -0.194016426801681519E+01   -0.515840000000000000E+05   -0.624035787083032201E+01    1
    0.541516263484954834E+02    0.297494459152221680E+01   -0.488291382789611816E-01    0.195750451087951660E+01   -0.264282326102256793E+01   -0.227274112105369541E+01   -0.245073900818824786E+01   -0.514560000000000000E+05   -0.624258009305252770E+01    1
    0.530362770557403564E+02    0.220030295848846436E+01    0.989401936531066895E+00    0.273281025886535645E+01   -0.141485164761543269E+01   -0.229622176885604867E+01   -0.122017155289649959E+01   -0.513280000000000000E+05   -0.624480231527477070E+01    1
    0.524948883056640625E+02    0.109362530708312988E+01    0.124035567045211792E+01    0.121724379062652588E+01   -0.465007030963897616E+00   -0.266765061616897592E+01   -0.111106524467468248E+01   -0.512640000000000000E+05   -0.624702453749700037E+01    1
    0.524068539142608643E+02    0.278082370758056641E+01   -0.634389340877532959E+00    0.258831107616424561E+01   -0.763315451145171853E+00   -0.869681578874588190E+00   -0.130986135005950910E+01   -0.509440000000000000E+05   -0.624924675971920962E+01    1
    0.536718714237213135E+02    0.292938446998596191E+01    0.215730726718902588E+00    0.174379265308380127E+01   -0.213475858569145194E+01   -0.264914640784263611E+01   -0.277380529046058655E+01   -0.504640000000000000E+05   -0.625146898194143397E+01    1
    0.525145263671875000E+02    0.248203110694885254E+01    0.145235800743103027E+01    0.227441143989562988E+01   -0.942933064699172707E+00   -0.126976473331451389E+01   -0.522013843059539795E+00   -0.502080000000000000E+05   -0.625369120416367519E+01    1
    0.529871304035186768E+02    0.129229021072387695E+01    0.188548898696899414E+01    0.227910304069519043E+01   -0.160132450461387621E+01   -0.158559046983718854E+01   -0.289461139440536508E+01   -0.501760000000000000E+05   -0.625591342638589865E+01    1
    0.525387768745422363E+02    0.206192111968994141E+01    0.231110870838165283E+00    0.245745110511779785E+01   -0.870300346612930209E+00   -0.197315660715103158E+01   -0.115694147944450365E+01   -0.499840000000000000E+05   -0.625813564860809901E+01    1
    0.530411915779113770E+02    0.291668725013732910E+01    0.942506372928619385E+00    0.104341876506805420E+01   -0.162570272684097272E+01   -0.273644280433654785E+01   -0.707857292890548440E+00   -0.495360000000000000E+05   -0.626035787083032869E+01    1
    0.546621973514556885E+02    0.256315648555755615E+01   -0.609514176845550537E+00    0.227444076538085938E+01   -0.129506151080131526E+01   -0.353202855587005260E+00   -0.108393668532371512E+01   -0.494400000000000000E+05   -0.626258009305255925E+01    1
    0.524443984031677246E+02    0.218017983436584473E+01    0.129231756925582886E+01    0.242583012580871582E+01   -0.641524118185043069E+00   -0.416069763898849310E+00   -0.975090122222900479E+00   -0.492800000000000000E+05   -0.626480231527477383E+01    1
    0.540620477199554443E+02    0.280552160739898682E+01   -0.658303022384643555E+00    0.200143766403198242E+01   -0.242176905870437631E+01   -0.283606067895889291E+01   -0.241217635273933428E+01   -0.491200000000000000E+05   -0.626702453749699462E+01    1
    0.543152897357940674E+02    0.195626068115234375E+01   -0.438735246658325195E+00    0.171748757362365723E+01   -0.208170508146285993E+01   -0.406121927499770941E+00   -0.113021734356880166E+01   -0.486720000000000000E+05   -0.626924675971920653E+01    1
    0.523561398983001709E+02    0.242960608005523682E+01   -0.861359477043151855E+00    0.252329683303833008E+01   -0.548854494094848544E+00   -0.181185626387596121E+01   -0.770034384727477761E+00   -0.485120000000000000E+05   -0.627146898194144242E+01    1
    0.544736602306365967E+02    0.194407033920288086E+01   -0.493852317333221436E+00    0.239488005638122559E+01   -0.570838844776153209E+00   -0.403601151108741796E+01   -0.260629141330718994E+01   -0.482560000000000000E+05   -0.627369120416367743E+01    1
    0.530035085678100586E+02    0.125308108329772949E+01    0.159315502643585205E+01    0.227924990653991699E+01   -0.719302171468734652E+00   -0.394958131313323957E+01   -0.279132939577102679E+01   -0.482560000000000000E+05   -0.627591342638588401E+01    1
    0.542145066261291504E+02    0.299054265022277832E+01    0.218118607997894287E+00    0.229822230339050293E+01   -0.214721025824546796E+01   -0.468482671380043048E+01   -0.102469548583030678E+01   -0.481920000000000000E+05   -0.627813564860810214E+01    1
    0.538900344371795654E+02    0.267288279533386230E+01   -0.818966448307037354E+00    0.282080483436584473E+01   -0.222568080425262460E+01   -0.215136407017707798E+01   -0.170471706390380850E+01   -0.480640000000000000E+05   -0.628035787083032471E+01    1
    0.547107424736022949E+02    0.299231505393981934E+01    0.367484569549560547E+00    0.204328656196594238E+01   -0.274227924942970258E+01   -0.424017943739891034E+01   -0.201172131299972534E+01   -0.477760000000000000E+05   -0.628258009305255793E+01    1
    0.537914137840270996E+02    0.199021208286285400E+01    0.409465432167053223E+00    0.290126705169677734E+01   -0.118814404606819135E+01   -0.492336636185646093E+01   -0.172494918107986450E+01   -0.474880000000000000E+05   -0.628480231527477162E+01    1
    0.531397931575775146E+02    0.191320955753326416E+01   -0.111086606979370117E+00    0.227532100677490234E+01   -0.765039038658141823E+00   -0.325113226175308245E+01   -0.208192942142486581E+01   -0.474240000000000000E+05   -0.628702453749698975E+01    1
    0.534567625522613525E+02    0.258001685142517090E+01   -0.472028434276580811E+00    0.143894112110137939E+01   -0.118783505558967573E+01   -0.457461807727813685E+01   -0.243488554358482379E+01   -0.472640000000000000E+05   -0.628924675971921054E+01    1
    0.542247636318206787E+02    0.258177947998046875E+01    0.771497130393981934E+00    0.221299386024475098E+01   -0.101577209830284110E+01   -0.338360661268233720E+00   -0.110723891258239737E+01   -0.470400000000000000E+05   -0.629146898194143755E+01    1
    0.544409065246582031E+02    0.216060280799865723E+01    0.148449963331222534E+01    0.219576990604400635E+01   -0.107837517857551557E+01   -0.474726420640945612E+00   -0.116146754622459403E+01   -0.468480000000000000E+05   -0.629369120416368766E+01    1
    0.538204576969146729E+02    0.188287484645843506E+01    0.147371017932891846E+01    0.286597669124603271E+01   -0.447769707441329601E+00   -0.311739063262939098E+00   -0.155835937857627860E+01   -0.467840000000000000E+05   -0.629591342638590667E+01    1
    0.548573417663574219E+02    0.205473494529724121E+01   -0.271989643573760986E+00    0.193615806102752686E+01   -0.205645009875297546E+01   -0.439042342305183375E+01   -0.112409160733222957E+01   -0.464640000000000000E+05   -0.629813564860812392E+01    1
    0.535621843338012695E+02    0.115104687213897705E+01    0.870420217514038086E+00    0.141980695724487305E+01   -0.167490318417549133E+01   -0.134617846012115461E+01   -0.822070956230163574E+00   -0.463360000000000000E+05   -0.630035787083034027E+01    1
    0.529789216518402100E+02    0.142098522186279297E+01    0.127120232582092285E+01    0.237762260437011719E+01   -0.169832562804222098E+01   -0.119843502044677708E+01   -0.182046634554862963E+01   -0.459840000000000000E+05   -0.630258009305256106E+01    1
    0.542733945846557617E+02    0.127099502086639404E+01    0.715694129467010498E+00    0.128003883361816406E+01   -0.208174000382423419E+01   -0.163516885042190552E+01   -0.228650075197219849E+01   -0.458560000000000000E+05   -0.630480231527477653E+01    1
    0.547192444801330566E+02    0.183192729949951172E+01    0.629951953887939453E+00    0.183006393909454346E+01   -0.113277053833007790E+01   -0.757483375072479426E+00   -0.151406366229057299E+01   -0.457600000000000000E+05   -0.630702453749699288E+01    1
    0.549317650794982910E+02    0.113350248336791992E+01    0.186048293113708496E+01    0.135294187068939209E+01   -0.116636327505111681E+01   -0.188992702960968018E+01   -0.165364383459091169E+01   -0.456960000000000000E+05   -0.630924675971921456E+01    1
    0.531555414199829102E+02    0.294879674911499023E+01    0.171627342700958252E+00    0.278131270408630371E+01   -0.159697256684303279E+01   -0.224024887084960911E+01   -0.808913111686706543E+00   -0.455680000000000000E+05   -0.631146898194144423E+01    1
    0.528147671222686768E+02    0.292546820640563965E+01   -0.988546431064605713E+00    0.168270564079284668E+01   -0.503982800245284857E+00   -0.424380643367767352E+01   -0.650021678209304454E+00   -0.455040000000000000E+05   -0.631369120416366680E+01    1
    0.540831601619720459E+02    0.141746652126312256E+01    0.495449900627136230E+00    0.106211054325103760E+01   -0.539402765035629006E+00   -0.873937493562698009E+00   -0.224223786592483521E+01   -0.454400000000000000E+05   -0.631591342638587960E+01    1
    0.539631481170654297E+02    0.243271887302398682E+01   -0.425981879234313965E-01    0.152402794361114502E+01   -0.248005110025405884E+01   -0.176958930492401123E+01   -0.266527222394943220E+01   -0.454080000000000000E+05   -0.631813564860810306E+01    1
    0.542911949157714844E+02    0.285255765914916992E+01    0.233164191246032715E+00    0.204521894454956055E+01   -0.832548630237579079E+00   -0.705990785360335771E+00   -0.968603897094726385E+00   -0.451840000000000000E+05   -0.632035787083032652E+01    1
    0.540133702754974365E+02    0.181665813922882080E+01    0.127203363180160522E+01    0.280722939968109131E+01   -0.224663776159286499E+01   -0.290683543086051932E+01   -0.110227060317993142E+01   -0.448000000000000000E+05   -0.632258009305254465E+01    1
    0.529631657600402832E+02    0.276595735549926758E+01   -0.861118257045745850E+00    0.285719811916351318E+01   -0.134604059457778913E+01   -0.906058275699614946E+00   -0.179330222010612483E+01   -0.447040000000000000E+05   -0.632480231527476811E+01    1
    0.542986555099487305E+02    0.263685894012451172E+01    0.805384874343872070E+00    0.188835847377777100E+01   -0.275603705048561087E+01   -0.255338020324707005E+01   -0.219348721504211408E+01   -0.446720000000000000E+05   -0.632702453749699689E+01    1
    0.533341941833496094E+02    0.181889235973358154E+01    0.147425466775894165E+01    0.251318359375000000E+01   -0.131035106778144828E+01   -0.313231206536292994E+01   -0.238219816088676462E+01   -0.446080000000000000E+05   -0.632924675971922746E+01    1
    0.547860682010650635E+02    0.248597157001495361E+01    0.389154851436614990E+00    0.157039499282836914E+01   -0.296828598976135272E+01   -0.333415677547454825E+01   -0.291668795943260184E+01   -0.443840000000000000E+05   -0.633146898194146512E+01    1
    0.538789932727813721E+02    0.208819663524627686E+01    0.133877539634704590E+01    0.221791470050811768E+01   -0.159655607342720018E+01   -0.448475502133369464E+01   -0.229805876612663251E+01   -0.442240000000000000E+05   -0.633369120416366460E+01    1
    0.545918238162994385E+02    0.245746266841888428E+01   -0.216840386390686035E+00    0.287997341156005859E+01   -0.264171202182769793E+01   -0.299550116062164307E+01   -0.257497844696044931E+01   -0.441600000000000000E+05   -0.633591342638586852E+01    1
    0.540548012256622314E+02    0.221432805061340332E+01   -0.604001343250274658E+00    0.134771180152893066E+01   -0.228560612797737139E+01   -0.174243123531341526E+01   -0.131120819449424730E+01   -0.435840000000000000E+05   -0.633813564860811507E+01    1
    0.540396838188171387E+02    0.242203032970428467E+01   -0.488671898841857910E+00    0.294307482242584229E+01   -0.657444369792937966E+00   -0.455501407384872437E+00   -0.290660424828529340E+01   -0.430400000000000000E+05   -0.634035787083032876E+01    1
    0.528615660667419434E+02    0.290163266658782959E+01   -0.761138200759887695E+00    0.128340637683868408E+01   -0.143160021901130663E+01   -0.170970366597175571E+01   -0.151344664692878705E+01   -0.430080000000000000E+05   -0.634258009305253978E+01    1
    0.539793815612792969E+02    0.184293556213378906E+01   -0.355274736881256104E+00    0.142613410949707031E+01   -0.122486289739608756E+01   -0.214007155299186680E+01   -0.157542418241500837E+01   -0.429120000000000000E+05   -0.634480231527477745E+01    1
    0.549688427448272705E+02    0.161673295497894287E+01    0.173524487018585205E+01    0.259797048568725586E+01   -0.114653509855270364E+01   -0.136081278920173609E+01   -0.207155603170394897E+01   -0.426880000000000000E+05   -0.634702453749700624E+01    1
    0.545024051666259766E+02    0.108539211750030518E+01    0.172107422351837158E+01    0.170025932788848877E+01   -0.248875143527984610E+01   -0.425880438685417140E+01   -0.627933043241500677E+00   -0.426560000000000000E+05   -0.634924675971923502E+01    1
    0.547215709686279297E+02    0.265609490871429443E+01    0.242453038692474365E+00    0.143764102458953857E+01   -0.253696231842040998E+01   -0.398766155242919940E+01   -0.685923796892165871E+00   -0.424640000000000000E+05   -0.635146898194146203E+01    1
    0.526054267883300781E+02    0.218857753276824951E+01    0.122920233011245728E+01    0.210672211647033691E+01   -0.902997171878814342E+00   -0.343112426996230901E+00   -0.758434367179870339E+00   -0.424640000000000000E+05   -0.635369120416368371E+01    1
    0.547463288307189941E+02    0.182506537437438965E+01    0.364796638488769531E+00    0.117365396022796631E+01   -0.120328055620193464E+01   -0.398813307285308838E+00   -0.297283474802970904E+01   -0.417600000000000000E+05   -0.635591342638590184E+01    1
    0.530831034183502197E+02    0.191888320446014404E+01    0.118461346626281738E+01    0.193068265914916992E+01   -0.178759136795997620E+01   -0.868788486719131114E+00   -0.156013414263725281E+01   -0.415680000000000000E+05   -0.635813564860810665E+01    1
    0.538828680515289307E+02    0.205508089065551758E+01   -0.166247129440307617E+00    0.119900310039520264E+01   -0.185485602021217333E+01   -0.250482069849967948E+01   -0.137709172368049604E+01   -0.415040000000000000E+05   -0.636035787083031146E+01    1
    0.542402780055999756E+02    0.166145491600036621E+01    0.948341786861419678E+00    0.230223107337951660E+01   -0.271070653796195993E+01   -0.814489436149597346E+00   -0.296810284852981576E+01   -0.410560000000000000E+05   -0.636258009305253847E+01    1
    0.542240526676177979E+02    0.216274607181549072E+01    0.115616953372955322E+01    0.145696723461151123E+01   -0.707394129037856700E+00   -0.113267648816108668E+01   -0.161138745546340934E+01   -0.410240000000000000E+05   -0.636480231527475571E+01    1
    0.548366150856018066E+02    0.155562770366668701E+01    0.360124230384826660E+00    0.114854931831359863E+01   -0.211196393966674822E+01   -0.198311957120895377E+01   -0.188214245438575745E+01   -0.409280000000000000E+05   -0.636702453749699160E+01    1
    0.539763233661651611E+02    0.185656249523162842E+01    0.152092617750167847E+01    0.140287923812866211E+01   -0.553519928455352694E+00   -0.104340929388999903E+01   -0.742758572101593018E+00   -0.408960000000000000E+05   -0.636924675971921239E+01    1
    0.532209007740020752E+02    0.132900762557983398E+01    0.150126147270202637E+01    0.275447750091552734E+01   -0.167772642374038683E+01   -0.124060617089271519E+01   -0.205093349218368548E+01   -0.408000000000000000E+05   -0.637146898194142786E+01    1
    0.547876331806182861E+02    0.153959310054779053E+01    0.527775883674621582E+00    0.261561572551727295E+01   -0.117050326466560350E+01   -0.495327626466751081E+01   -0.218866583704948425E+01   -0.406080000000000000E+05   -0.637369120416367263E+01    1
