    0.540125839601159683E+02    0.208600708626242470E+01    0.638104501713076200E+00    0.249737133457864946E+01   -0.973792417795210419E+00   -0.299178491810422820E+01   -0.106079138070463785E+01    0.410500000000000000E+03
    0.540044604243460498E+02    0.212585089194387500E+01    0.569670924900955278E+00    0.249551282489243897E+01   -0.975570435382810075E+00   -0.301093011218434103E+01   -0.105975106949995923E+01    0.410500000000000000E+03
    0.540282689439744459E+02    0.206887014778659095E+01    0.652169304194629040E+00    0.248350568073727640E+01   -0.994053094550930716E+00   -0.298008099343800392E+01   -0.108118862667957294E+01    0.410500000000000000E+03
    0.540235963630341800E+02    0.204926583293742182E+01    0.618387047054087091E+00    0.253254193282002804E+01   -0.994075797918795523E+00   -0.299917441503640925E+01   -0.982942648132618224E+00    0.410500000000000000E+03
    0.540258739496396316E+02    0.173181288968036817E+01    0.803937688016548080E+00    0.244529806126274174E+01   -0.996373072525372550E+00   -0.302926928746229951E+01   -0.317723151108579405E+00    0.410500000000000000E+03
    0.540367494702214728E+02    0.166099855015746045E+01    0.883127310317405545E+00    0.243530375509413144E+01   -0.100942427696498682E+01   -0.301415956016599695E+01   -0.303109612412816087E+00    0.410500000000000000E+03
    0.539833684754633012E+02    0.208072051700668625E+01    0.684429822921561959E+00    0.256574402750029407E+01   -0.101398516122119942E+01   -0.296601033640538558E+01   -0.101013658347655388E+01    0.410500000000000000E+03
    0.540069931050097125E+02    0.200733796710367374E+01    0.682522362059170939E+00    0.256419889176619797E+01   -0.101483074960477571E+01   -0.294742123096295661E+01   -0.977559347669758605E+00    0.410500000000000000E+03
    0.540164535566284556E+02    0.164111649954947580E+01    0.933529673141127780E+00    0.248245518988813529E+01   -0.101163090931091548E+01   -0.297741786649860707E+01   -0.327901879505163141E+00    0.410750000000000000E+03
    0.540178291515606901E+02    0.203608168634573961E+01    0.709926128369556597E+00    0.254410669718957783E+01   -0.103437745363278211E+01   -0.296621164984411401E+01   -0.107283454711710724E+01    0.410750000000000000E+03
    0.540290382305364361E+02    0.218817046984236585E+01    0.515476240925409224E+00    0.253543027010800159E+01   -0.101518463132085679E+01   -0.298190459955272802E+01   -0.107735944705554587E+01    0.410750000000000000E+03
    0.540005416511856282E+02    0.226517176420065125E+01    0.403235289397107621E+00    0.243773393189606713E+01   -0.995518500393559602E+00   -0.298876754463889105E+01   -0.113765770442487457E+01    0.410750000000000000E+03
    0.539841664439967559E+02    0.206297783433744186E+01    0.682615506717174636E+00    0.247197081754373915E+01   -0.982304710440205398E+00   -0.299525905879113319E+01   -0.106727650554952880E+01    0.410750000000000000E+03
    0.539938669619109746E+02    0.192888950301327355E+01    0.775874378501327122E+00    0.248796213433565150E+01   -0.101693487716037478E+01   -0.293267716875643103E+01   -0.101215331629864780E+01    0.410750000000000000E+03
    0.540368579269085316E+02    0.163838155494335558E+01    0.945953707608069294E+00    0.246923992647434210E+01   -0.101452710138146696E+01   -0.298428963711838025E+01   -0.364071570578269110E+00    0.411000000000000000E+03
    0.540046564536350218E+02    0.165155596225147594E+01    0.924862092477768627E+00    0.245258560911166734E+01   -0.100669608605368643E+01   -0.298874150506869407E+01   -0.326452435634425164E+00    0.411000000000000000E+03
    0.540354427474231116E+02    0.164771635581271481E+01    0.918007872501970024E+00    0.246218940273077713E+01   -0.102083113578197593E+01   -0.298056540559594962E+01   -0.313443486565375018E+00    0.411000000000000000E+03
    0.539925448960126246E+02    0.197443029147698357E+01    0.755590307526976979E+00    0.250888129011033811E+01   -0.103331004342109267E+01   -0.297324345883101637E+01   -0.987410007645997734E+00    0.411000000000000000E+03
    0.540056440766485650E+02    0.203725791514701626E+01    0.711257976625075505E+00    0.254799542343556240E+01   -0.102338128498377046E+01   -0.297711562889347103E+01   -0.100490681033070373E+01    0.411000000000000000E+03
    0.540158260712737004E+02    0.207560458299948536E+01    0.684472941059044437E+00    0.260901231529801070E+01   -0.104183093529062609E+01   -0.297151803233850575E+01   -0.101227745892316934E+01    0.411000000000000000E+03
    0.540100063643056671E+02    0.211597870187753134E+01    0.578562014754857579E+00    0.255278006404374036E+01   -0.102622286210110647E+01   -0.294560880998345587E+01   -0.996155123339768522E+00    0.411000000000000000E+03
    0.540188120010912414E+02    0.203147989168874243E+01    0.650574609460185638E+00    0.257516873442272409E+01   -0.102590770856410840E+01   -0.294217973018647472E+01   -0.948189633256369735E+00    0.411000000000000000E+03
    0.539957525226090880E+02    0.201074908477824321E+01    0.745260253099241599E+00    0.256154814358548233E+01   -0.999484356057253720E+00   -0.297714786118482699E+01   -0.101329959836220307E+01    0.411000000000000000E+03
    0.539946644181774573E+02    0.203233766376361924E+01    0.714727724510431095E+00    0.251991970399500120E+01   -0.100710438607106645E+01   -0.299699679594107904E+01   -0.102808152607545167E+01    0.411000000000000000E+03
    0.540072130574451847E+02    0.208686714409547935E+01    0.651887362278651183E+00    0.253636692761978022E+01   -0.101497089715061528E+01   -0.294637637684518783E+01   -0.104746107094673069E+01    0.411000000000000000E+03
    0.539986450851773938E+02    0.195154577683452879E+01    0.806014498590609696E+00    0.250643176023787007E+01   -0.100653461854279724E+01   -0.298154756212050520E+01   -0.105322409901951564E+01    0.411000000000000000E+03
    0.539692768394273727E+02    0.204811057529850116E+01    0.689902106526940173E+00    0.246473177747880712E+01   -0.101789151947298651E+01   -0.293727120200459257E+01   -0.106428849257571101E+01    0.411000000000000000E+03
    0.540421000676087573E+02    0.203885959038886178E+01    0.650058208009400618E+00    0.255517978420066161E+01   -0.103157698776813445E+01   -0.297777482259470494E+01   -0.101626508980507269E+01    0.411000000000000000E+03
    0.540038057523637889E+02    0.206338479485055348E+01    0.606727034728833159E+00    0.252585268639245353E+01   -0.992298621359766653E+00   -0.300749379338817846E+01   -0.982929490294422337E+00    0.411000000000000000E+03
    0.540084112218581041E+02    0.211039559663265308E+01    0.602477866296568187E+00    0.249881471058022164E+01   -0.971415299913973129E+00   -0.301075933901952553E+01   -0.105922938899315033E+01    0.411000000000000000E+03
    0.539948093238449687E+02    0.228838168117593677E+01    0.380772152146821030E+00    0.245111338625377062E+01   -0.990122841333239467E+00   -0.297290714029555714E+01   -0.111974617229748574E+01    0.411000000000000000E+03
    0.539782251693071942E+02    0.219943627367547823E+01    0.505449046080835185E+00    0.246002008702403030E+01   -0.100251575780664215E+01   -0.296107794461343898E+01   -0.107686985477068498E+01    0.411000000000000000E+03
    0.539807815064808025E+02    0.200780336947468818E+01    0.676436434468878467E+00    0.247042298788699144E+01   -0.995415454934850175E+00   -0.299519645667302825E+01   -0.101850349316980737E+01    0.411000000000000000E+03
    0.540041586853341755E+02    0.214055841237670652E+01    0.550818225948516815E+00    0.251624022890893917E+01   -0.101287724245526722E+01   -0.297793241512370921E+01   -0.104013015772401296E+01    0.411000000000000000E+03
    0.540148563688104559E+02    0.205901126695449754E+01    0.641065072143272019E+00    0.255767662568237597E+01   -0.999484957695451204E+00   -0.296483476160776549E+01   -0.989403132283991127E+00    0.411250000000000000E+03
    0.540126535431518775E+02    0.206929747451517221E+01    0.706571487861907377E+00    0.253200824777996658E+01   -0.101953221816811235E+01   -0.299687508755066201E+01   -0.108594465751374369E+01    0.411250000000000000E+03
    0.540198203641524444E+02    0.199336620058049618E+01    0.760038105397287556E+00    0.256107168285923326E+01   -0.101209022668146664E+01   -0.301565944265871977E+01   -0.104789802910006324E+01    0.411250000000000000E+03
    0.539959260453583880E+02    0.203015497677657653E+01    0.689222854024712728E+00    0.253147422416957735E+01   -0.103603466023601998E+01   -0.297442981915060045E+01   -0.102585043277805821E+01    0.411250000000000000E+03
    0.540247242165887513E+02    0.192433779026514507E+01    0.804189426500989679E+00    0.255255474805123406E+01   -0.105134228079405379E+01   -0.296080193974231243E+01   -0.100266161158923794E+01    0.411250000000000000E+03
    0.539878230711853320E+02    0.211570201428801319E+01    0.660679523551074066E+00    0.254337137133566582E+01   -0.102197213884006799E+01   -0.297138054333597346E+01   -0.108358831818287360E+01    0.411250000000000000E+03
    0.540223221088677121E+02    0.215590347101012370E+01    0.590288655292172670E+00    0.254974824500131891E+01   -0.101621592044656395E+01   -0.296234471219921991E+01   -0.109469436855596203E+01    0.411250000000000000E+03
    0.540026983951517821E+02    0.210713344405909186E+01    0.673727743106703691E+00    0.257936840074984097E+01   -0.100602600801977604E+01   -0.297768360143376887E+01   -0.104258565759041821E+01    0.411250000000000000E+03
    0.539840685226410457E+02    0.195375433731090853E+01    0.750110346688881435E+00    0.246098837640241852E+01   -0.994415670140984531E+00   -0.296057885845750723E+01   -0.101454269677938247E+01    0.411250000000000000E+03
    0.539836448907203490E+02    0.187709355643837084E+01    0.835991131486841121E+00    0.246589235441601007E+01   -0.100046525851677104E+01   -0.298533079759245057E+01   -0.101796484362353290E+01    0.411250000000000000E+03
    0.540100192989269345E+02    0.195741587494786939E+01    0.764125040670833311E+00    0.252546152216137276E+01   -0.101721053289351016E+01   -0.301912671870558924E+01   -0.983277794590176946E+00    0.411250000000000000E+03
    0.540128512640087379E+02    0.202262159417389187E+01    0.701413078558081660E+00    0.246415853429009957E+01   -0.101095574714449499E+01   -0.297884567136216294E+01   -0.107039076872506889E+01    0.411250000000000000E+03
    0.540033719748440291E+02    0.219936884638194075E+01    0.464886926682646973E+00    0.245994096096720050E+01   -0.992965032566608841E+00   -0.298637983800338258E+01   -0.109290657175152006E+01    0.411250000000000000E+03
    0.540042516025823858E+02    0.207130269920519616E+01    0.602044117771408871E+00    0.257241565818553841E+01   -0.100074034711960436E+01   -0.296565060003611425E+01   -0.948574565343592191E+00    0.411500000000000000E+03
    0.540002204859942978E+02    0.203371028997600956E+01    0.738226338115476555E+00    0.254650117558623634E+01   -0.103907239191711964E+01   -0.295687307701786040E+01   -0.104636234286393059E+01    0.411500000000000000E+03
    0.540175091925170747E+02    0.198792613174125998E+01    0.742037406310017467E+00    0.252526563571092222E+01   -0.103048501855308872E+01   -0.296828815573844551E+01   -0.101606698660043482E+01    0.411500000000000000E+03
    0.540307605073526247E+02    0.195234641510584073E+01    0.731638453704954284E+00    0.251935180212841825E+01   -0.103980576196738195E+01   -0.297288043949087344E+01   -0.995937808437159067E+00    0.411500000000000000E+03
    0.540237865395724128E+02    0.192729717563768421E+01    0.804195969721143156E+00    0.253830770251924598E+01   -0.103156024413304537E+01   -0.297093919952039487E+01   -0.100749899065058912E+01    0.411500000000000000E+03
    0.540248994121797992E+02    0.208050216861484749E+01    0.617071241012471683E+00    0.254702372489559270E+01   -0.100678053400730838E+01   -0.300965058093821192E+01   -0.993986798890202028E+00    0.411500000000000000E+03
    0.540378633066528522E+02    0.194322564973873435E+01    0.714008416245368149E+00    0.255541732017293377E+01   -0.102273815719259664E+01   -0.295386031440737229E+01   -0.934529601707272395E+00    0.411500000000000000E+03
    0.539733030261870752E+02    0.195089685800400803E+01    0.746817284493826339E+00    0.248493936037367913E+01   -0.998551683551484714E+00   -0.297886031335942159E+01   -0.982926933572908723E+00    0.411500000000000000E+03
    0.539645293732771734E+02    0.205560042240904384E+01    0.690367809713340996E+00    0.247328714844346065E+01   -0.994370440639026576E+00   -0.295124219362698303E+01   -0.107113003644246918E+01    0.411500000000000000E+03
    0.539788256486053442E+02    0.206863300667002870E+01    0.680651225288703587E+00    0.245973592854212120E+01   -0.101689300490478263E+01   -0.295083143011661875E+01   -0.108334645288762266E+01    0.411500000000000000E+03
    0.539925180645302092E+02    0.203767050606798250E+01    0.738480456674293073E+00    0.256027787718721633E+01   -0.102319473921923998E+01   -0.297087614519772325E+01   -0.102814384110653401E+01    0.411500000000000000E+03
    0.540101583123150490E+02    0.166479054154377692E+01    0.903552470454585421E+00    0.246194576248884411E+01   -0.101444539145657764E+01   -0.296224561588160640E+01   -0.310688798494891838E+00    0.411500000000000000E+03
    0.539682153827623097E+02    0.203968553198025848E+01    0.667438418539385347E+00    0.248909787612290812E+01   -0.972427565339161415E+00   -0.297389763112153993E+01   -0.100959632564095125E+01    0.411500000000000000E+03
    0.539995895507345267E+02    0.211422781021618000E+01    0.598240586770246274E+00    0.250320293897305124E+01   -0.992412941545328664E+00   -0.298028642064225968E+01   -0.105028638530678475E+01    0.411500000000000000E+03
    0.539934432502162949E+02    0.221377170132266698E+01    0.520787916459950040E+00    0.247709533746416177E+01   -0.100064148743362447E+01   -0.295266213455862658E+01   -0.111729615180906583E+01    0.411500000000000000E+03
    0.539992926210382791E+02    0.215703698040317482E+01    0.523115253196237528E+00    0.246702636757433424E+01   -0.100396892006330285E+01   -0.296324514826819163E+01   -0.104950737114368597E+01    0.411500000000000000E+03
    0.540059893520845691E+02    0.211809038665553295E+01    0.564970111183467072E+00    0.247581627768063184E+01   -0.100296198576677997E+01   -0.294772839054207525E+01   -0.103823210695194734E+01    0.411500000000000000E+03
    0.540059644729040116E+02    0.206644449994387847E+01    0.585300588639690478E+00    0.253325664843761400E+01   -0.100513017481159661E+01   -0.300029607553131905E+01   -0.968211108541466192E+00    0.411750000000000000E+03
    0.539973663673043589E+02    0.200404870888591091E+01    0.751320235561269811E+00    0.252613959992215342E+01   -0.101262155975033075E+01   -0.298932625026844079E+01   -0.105272970192667903E+01    0.411750000000000000E+03
    0.540501485255687015E+02    0.209823853447546416E+01    0.598241594592465509E+00    0.254543592029107568E+01   -0.102541737264249444E+01   -0.297528594844583472E+01   -0.103223227782520288E+01    0.411750000000000000E+03
    0.540022421015860985E+02    0.200235808843518370E+01    0.773994955706682086E+00    0.254266759761013006E+01   -0.100848160757969274E+01   -0.300483548983260462E+01   -0.105156502948793196E+01    0.411750000000000000E+03
    0.540081566979694259E+02    0.191677093500458007E+01    0.775840419963990335E+00    0.253496385222560505E+01   -0.101689392267841971E+01   -0.301059825579213314E+01   -0.964120283685166779E+00    0.411750000000000000E+03
    0.540236512426494428E+02    0.198081466741735723E+01    0.720720391961883866E+00    0.251241934666322608E+01   -0.102161936426723798E+01   -0.299215139732389890E+01   -0.100931700227185983E+01    0.411750000000000000E+03
    0.539981085334507469E+02    0.211720676477596292E+01    0.633678994162896192E+00    0.256094938355474699E+01   -0.102124256747083630E+01   -0.296801289215919617E+01   -0.103767353468098533E+01    0.411750000000000000E+03
    0.540494487274172997E+02    0.168807808077857668E+01    0.856068233191413785E+00    0.245079186318435882E+01   -0.101184540793784850E+01   -0.302447355827209741E+01   -0.301604468946453874E+00    0.411750000000000000E+03
    0.539826792010667873E+02    0.192576848460241412E+01    0.778733236426882636E+00    0.252186296423848733E+01   -0.100994946404751373E+01   -0.297895379263514926E+01   -0.988377160007499533E+00    0.411750000000000000E+03
    0.539970734096954672E+02    0.198655878681971032E+01    0.767018559354960106E+00    0.251141546388752523E+01   -0.100760526981092013E+01   -0.297094722224492847E+01   -0.105899510296872856E+01    0.411750000000000000E+03
    0.539999010587088719E+02    0.196544152616902124E+01    0.733657683370517955E+00    0.245723634835578641E+01   -0.995199929736942490E+00   -0.300936193263613116E+01   -0.101626340542396298E+01    0.411750000000000000E+03
    0.539994312872448319E+02    0.215093041711472521E+01    0.578483666050030543E+00    0.246857183975264682E+01   -0.100705821930008232E+01   -0.297706072826131285E+01   -0.111231222068380209E+01    0.411750000000000000E+03
    0.540063651197727879E+02    0.209938116068882685E+01    0.608961186879839911E+00    0.252314503414234714E+01   -0.994532448175503347E+00   -0.302619487003702670E+01   -0.103680487368716201E+01    0.411750000000000000E+03
    0.539918394253285427E+02    0.206645143530489683E+01    0.614223611486643284E+00    0.248435767581758338E+01   -0.981140907922751548E+00   -0.299410584647947475E+01   -0.103645836204606856E+01    0.411750000000000000E+03
    0.539942561295206147E+02    0.202384230053314074E+01    0.738072538052756411E+00    0.255948510552998254E+01   -0.100888459429202904E+01   -0.299424506890667663E+01   -0.103457727023132939E+01    0.412000000000000000E+03
    0.540101162498289042E+02    0.210509615900237002E+01    0.656627043497700624E+00    0.252974270304297644E+01   -0.102007888345724562E+01   -0.298678407790350153E+01   -0.106006882116227263E+01    0.412000000000000000E+03
    0.540058552634043423E+02    0.211620388163500905E+01    0.624048444565802551E+00    0.253212669030228543E+01   -0.102335089855138595E+01   -0.298746235907650393E+01   -0.104312902469754376E+01    0.412000000000000000E+03
    0.540188845682546983E+02    0.209637377402243263E+01    0.654695237376203387E+00    0.253115467707967090E+01   -0.101607592517890666E+01   -0.299049977278010592E+01   -0.106596589511592055E+01    0.412000000000000000E+03
    0.540013824004738083E+02    0.199549316313182090E+01    0.728355957818828781E+00    0.253758579404567630E+01   -0.102758639743464775E+01   -0.298810471068196293E+01   -0.979837250393311709E+00    0.412000000000000000E+03
    0.540233294528669461E+02    0.195274146227633194E+01    0.732874952217209330E+00    0.250558648134117679E+01   -0.103886388071426694E+01   -0.299582044370573763E+01   -0.984564132150638649E+00    0.412000000000000000E+03
    0.539945992110415247E+02    0.197997581967722236E+01    0.776355634679807949E+00    0.254837640091914563E+01   -0.102985404215810950E+01   -0.297312299102667321E+01   -0.100856912633750539E+01    0.412000000000000000E+03
    0.540175099123435274E+02    0.200544229980767108E+01    0.674483850979938238E+00    0.254329426924444579E+01   -0.101626982046415670E+01   -0.296798289157456496E+01   -0.993503100649697046E+00    0.412000000000000000E+03
    0.540121888363100169E+02    0.213338076622355199E+01    0.537845929838486558E+00    0.256185328747760677E+01   -0.100203770607103193E+01   -0.297706535801820849E+01   -0.980204993949622683E+00    0.412000000000000000E+03
    0.539924432372685672E+02    0.203826769551706199E+01    0.699942014920709843E+00    0.256358416384798860E+01   -0.100549898383571867E+01   -0.295041683714664726E+01   -0.992011138382554947E+00    0.412000000000000000E+03
    0.540300589748242288E+02    0.201532986922632817E+01    0.671580299504280109E+00    0.256117006986472662E+01   -0.102637491673739589E+01   -0.296817467258340750E+01   -0.100040714578188528E+01    0.412000000000000000E+03
    0.539986914996208540E+02    0.207452959921984315E+01    0.687183187469747381E+00    0.257499102960752779E+01   -0.992636318949712937E+00   -0.300280845751217473E+01   -0.103120579171670101E+01    0.412000000000000000E+03
    0.539906756180194805E+02    0.207027170564463692E+01    0.715122447661968419E+00    0.255536898933493628E+01   -0.101511318770928538E+01   -0.294977808438739153E+01   -0.104898057450957616E+01    0.412000000000000000E+03
    0.540454724092954208E+02    0.166161429956857387E+01    0.882000252876640634E+00    0.244882717463875688E+01   -0.100988365141075720E+01   -0.300312297127824612E+01   -0.338540105027448579E+00    0.412000000000000000E+03
    0.540357682501839065E+02    0.168129817859338715E+01    0.864754896852625521E+00    0.243462749762896014E+01   -0.102035724143327933E+01   -0.300497181042877370E+01   -0.341474174001098696E+00    0.412000000000000000E+03
    0.539638783544757885E+02    0.200845280584446817E+01    0.723192077948912271E+00    0.253913275642925917E+01   -0.100697440291570062E+01   -0.296338448556766387E+01   -0.100811453881694280E+01    0.412000000000000000E+03
    0.539958179240583434E+02    0.200555347434915321E+01    0.756041360403914897E+00    0.252778374430224684E+01   -0.101896165471920330E+01   -0.297226608780499824E+01   -0.103830882102679034E+01    0.412000000000000000E+03
    0.539897082961520525E+02    0.196917588882384353E+01    0.754446243706122566E+00    0.250175449005180095E+01   -0.987550964716285673E+00   -0.298773264145040685E+01   -0.101428897477647317E+01    0.412000000000000000E+03
    0.539940298331117674E+02    0.201211850230063050E+01    0.717473174349733345E+00    0.253694266670445190E+01   -0.103240260300294051E+01   -0.296615989859419837E+01   -0.103085024498176492E+01    0.412000000000000000E+03
